tweet,date,city,user_location,id,link
"No apto para todo público

1- En Halloween 🎃 
2- No creo
3- Si, muchísimo 
4- No puedo decirlo
5- Si
6- K
7- Ayer😂
8- Si
9- Si
10- Si
11- Si
12- Un mes atrás 
13- Si
14- P
15- Si
16- Ayer
17- No
18- E
19- Hace mucho tiempo 
20- Si se da, si😅

. y te mandó las preguntas.",2020-11-04 19:03:34,Valledupar,En la luna,1324064763110957056,https://twitter.com/i/web/status/1324064763110957056
Hoy quite mis decoraciones de Halloween por que ya en una semana toca decorar para Navidad 🤭,2020-11-04 18:02:23,Valledupar,El ombligo de la luna ,1324049368933113860,https://twitter.com/i/web/status/1324049368933113860
@anibalgaviria gobernador cordial saludo yo sí estoy de acuerdo en que se tomen medidas exigentes como las del fin de semana pasado la gente no hace caso y por unos cuantos pagamos todos. Y ojo que como no celebraron el Halloween seguro lo harán el fin de sem.,2020-11-04 13:44:28,Valledupar,"Sabaneta, Colombia",1323984459352416257,https://twitter.com/i/web/status/1323984459352416257
Ya pasó Halloween 👻😂,2020-11-03 23:14:50,Valledupar,"Valledupar, Colombia",1323765608249438208,https://twitter.com/i/web/status/1323765608249438208
Halloween en Cali: 1.500 comparendos y 36 establecimientos cerrados #FiestaStereo7 https://t.co/p8IS3TA9u3,2020-11-03 22:39:41,Valledupar,"Barrancas, La Guajira",1323756763942969344,https://twitter.com/i/web/status/1323756763942969344
"https://t.co/59ecgCLI43. Con la campaña “Día dulce con los niños en casa”, la Policía celebro la noche de Halloween en Villanueva https://t.co/kuusCuWsHF",2020-11-03 22:26:20,Valledupar,Villanueva - La Guajira,1323753404691337216,https://twitter.com/i/web/status/1323753404691337216
"Jajaja que mamada que anden diciendo que el “rebrote” de COVID se dio por las fiestas de halloween, si ya va más de un mes que todxs salen como si no hubiera pandemia.",2020-11-03 14:27:53,Valledupar,en la luna,1323632998508564480,https://twitter.com/i/web/status/1323632998508564480
Che.. los mismos pelotudos que se quejan del gobierno y de todo son los mismos que estaban disfrazados y de fiesta en Halloween 😂,2020-11-03 14:04:41,Valledupar,En la Luna,1323627160117088259,https://twitter.com/i/web/status/1323627160117088259
"Cumplió con todas las expectativas el concierto presencial y virtual de Halloween de @diegodazam y @rafaperezmusic , que tuvo como escenario el restaurante Moys en Casa en Barranquilla. https://t.co/3NMAxifz1M",2020-11-03 14:04:07,Valledupar,"Valledupar, Colombia",1323627017414332423,https://twitter.com/i/web/status/1323627017414332423
SHOW EL MAGO DE OZ HALLOWEEN VERSION YOUTUBE https://t.co/vbKWUvCK7F a través de @YouTube,2020-11-03 00:59:01,Valledupar,Valledupar,1323429440005804038,https://twitter.com/i/web/status/1323429440005804038
@MellamabanChio Headcanon forever. Probablemente actualice el jueves. Como estuve escribiendo one shots de Halloween. No he escrito nada de Lo que viene después 🤭,2020-11-03 00:18:01,Valledupar,Perdida en el espacio,1323419121531277312,https://twitter.com/i/web/status/1323419121531277312
#Entretenimiento | Balvin y Setch dan frutos con su estreno musical de Halloween https://t.co/shD6iuxWsf,2020-11-06 13:44:23,Montería,Monteria - Cordoba,1324709213722075136,https://twitter.com/i/web/status/1324709213722075136
"Aquí la sesión de fotos de Halloween, estas fueron las que más me gustaron. ❤️ https://t.co/q2RiU70yQA",2020-11-05 22:01:14,Montería,Colombia,1324471862974435330,https://twitter.com/i/web/status/1324471862974435330
Más de 340 sancionados en Córdoba durante puente de Halloween https://t.co/nxebEBDt8l vía @LaRazonCo #EnLaRazón,2020-11-04 11:35:49,Montería,Montería - Colombia,1323952082651697152,https://twitter.com/i/web/status/1323952082651697152
@KarenBellidoB Jajaja todo el año vives modo halloween 🤣,2020-11-04 10:40:22,Montería,Sincelejo,1323938129846456322,https://twitter.com/i/web/status/1323938129846456322
Más de 340 sancionados en Córdoba durante puente de Halloween https://t.co/b2YqsvBaAH a través de @LaRazonCo,2020-11-04 10:40:00,Montería,Montería - Colombia,1323938037051629569,https://twitter.com/i/web/status/1323938037051629569
ya se acabó halloween pero sigo con mi disfraz de papasito,2020-11-04 01:44:40,Montería,"Montería, Colombia",1323803318796218368,https://twitter.com/i/web/status/1323803318796218368
#BalanceFinDeSemana Aquí te contamos cómo fue el comportamiento de los monteriarinos durante el fin de semana de Halloween. https://t.co/03OqBxwpMR,2020-11-04 00:08:44,Montería,Montería ,1323779175916908553,https://twitter.com/i/web/status/1323779175916908553
"#Actualidad | Balance positivo de la policía en Halloween, en #Montería https://t.co/VujY45y8BE",2020-11-03 19:26:33,Montería,Monteria - Cordoba,1323708161866477569,https://twitter.com/i/web/status/1323708161866477569
"#Córdoba  | Más de 340 sancionados en Córdoba durante puente de Halloween
https://t.co/KGsl1ALpBC https://t.co/rWfisgwbeo",2020-11-03 16:30:17,Montería,Montería - Colombia,1323663802278227969,https://twitter.com/i/web/status/1323663802278227969
#Córdoba | Más de 340 sancionados en Córdoba durante puente de Halloween https://t.co/b2YqsvBaAH a través de @LaRazonCo,2020-11-03 14:17:13,Montería,Montería - Colombia,1323630315676598272,https://twitter.com/i/web/status/1323630315676598272
"Sr Alcalde @caordosgoitia el 13 y 17 de Noviembre juega la Seleccion Colombia @FCFSeleccionCol, Ni una sola moto debe estar en la calle, la burla y provocación de caravanas de Motociclistas en Halloween no debe volver pasar, espero no salga con TIBIEZAS. https://t.co/X3zF5Wr3Nd",2020-11-03 11:50:35,Montería,montería ,1323593413493751809,https://twitter.com/i/web/status/1323593413493751809
Al menos 38 comparendos se impusieron en noche de Halloween por violar medidas https://t.co/MQzfvzzTJ3 vía @LaRazonCo #EnLaRazón,2020-11-03 11:28:57,Montería,Montería - Colombia,1323587966955118592,https://twitter.com/i/web/status/1323587966955118592
la verdad es que sus fiestas de halloween con cule poco gente y sin tapabocas estuvieron bacanas,2020-11-03 10:00:54,Montería,"Montería, Colombia",1323565811940892672,https://twitter.com/i/web/status/1323565811940892672
"Si así fue mi Halloween, no me imagino velitas, 24 y 31.",2020-11-03 05:43:08,Montería,Colombia,1323500941400772610,https://twitter.com/i/web/status/1323500941400772610
"En Colombia,el gobierno debería definitivamente suspender la celebración del Halloween los 31de octubre porque tiene relación con el sacrificio y muertes de niños a través de ritos de brujos y satanistas",2020-11-03 03:31:42,Montería,Sincelejo-Colombia,1323467863047479301,https://twitter.com/i/web/status/1323467863047479301
Hecho de menos Halloween: fue hace dos dias,2020-11-02 20:59:11,Montería,Córdoba-Sevilla,1323369085271482371,https://twitter.com/i/web/status/1323369085271482371
La película va de un psicopata que se fuga en la víspera de Halloween. Oficialmente tercer día consecutivo viendo una película con la misma premisa,2020-11-02 20:49:36,Montería,Córdoba-Sevilla,1323366671688572929,https://twitter.com/i/web/status/1323366671688572929
"Tras estar debatiendome entre dos pelis de miedo para ver creo que me decantaré por una comedia mala de halloween, no miento",2020-11-02 20:41:43,Montería,Córdoba-Sevilla,1323364688558723078,https://twitter.com/i/web/status/1323364688558723078
"#halloween #2020 #mylittleprincess❤️ en Sincelejo, Sucre https://t.co/Xmg7fKQgPF",2020-11-02 19:28:07,Montería,Sincelejo-colombia,1323346167258845187,https://twitter.com/i/web/status/1323346167258845187
La mayoría de las mujeres en Halloween se ponen disfraces para provocar a los hombres. Es así.,2020-11-02 14:51:25,Montería,"Cereté, Córdoba",1323276533105045504,https://twitter.com/i/web/status/1323276533105045504
#Entretenimiento | Balvin y Setch dan frutos con su estreno musical de Halloween https://t.co/shD6iuxWsf,2020-11-06 13:44:23,Sincelejo,Monteria - Cordoba,1324709213722075136,https://twitter.com/i/web/status/1324709213722075136
"Aquí la sesión de fotos de Halloween, estas fueron las que más me gustaron. ❤️ https://t.co/q2RiU70yQA",2020-11-05 22:01:14,Sincelejo,Colombia,1324471862974435330,https://twitter.com/i/web/status/1324471862974435330
Más de 340 sancionados en Córdoba durante puente de Halloween https://t.co/nxebEBDt8l vía @LaRazonCo #EnLaRazón,2020-11-04 11:35:49,Sincelejo,Montería - Colombia,1323952082651697152,https://twitter.com/i/web/status/1323952082651697152
@KarenBellidoB Jajaja todo el año vives modo halloween 🤣,2020-11-04 10:40:22,Sincelejo,Sincelejo,1323938129846456322,https://twitter.com/i/web/status/1323938129846456322
Más de 340 sancionados en Córdoba durante puente de Halloween https://t.co/b2YqsvBaAH a través de @LaRazonCo,2020-11-04 10:40:00,Sincelejo,Montería - Colombia,1323938037051629569,https://twitter.com/i/web/status/1323938037051629569
ya se acabó halloween pero sigo con mi disfraz de papasito,2020-11-04 01:44:40,Sincelejo,"Montería, Colombia",1323803318796218368,https://twitter.com/i/web/status/1323803318796218368
#BalanceFinDeSemana Aquí te contamos cómo fue el comportamiento de los monteriarinos durante el fin de semana de Halloween. https://t.co/03OqBxwpMR,2020-11-04 00:08:44,Sincelejo,Montería ,1323779175916908553,https://twitter.com/i/web/status/1323779175916908553
"!MUCHA ATENCIÓN! #NACIONAL #CORONAVIRUS 
A raiz de la indisciplina social del puente de Halloween en Cali, podría elevar la ola de contagios por coronavirus 
Conozca más detalles aquí en #CHN
https://t.co/S1vEzzCRXt",2020-11-03 22:04:50,Sincelejo,"Córdoba, Colombia",1323747996165640195,https://twitter.com/i/web/status/1323747996165640195
"#Actualidad | Balance positivo de la policía en Halloween, en #Montería https://t.co/VujY45y8BE",2020-11-03 19:26:33,Sincelejo,Monteria - Cordoba,1323708161866477569,https://twitter.com/i/web/status/1323708161866477569
"#Córdoba  | Más de 340 sancionados en Córdoba durante puente de Halloween
https://t.co/KGsl1ALpBC https://t.co/rWfisgwbeo",2020-11-03 16:30:17,Sincelejo,Montería - Colombia,1323663802278227969,https://twitter.com/i/web/status/1323663802278227969
#Córdoba | Más de 340 sancionados en Córdoba durante puente de Halloween https://t.co/b2YqsvBaAH a través de @LaRazonCo,2020-11-03 14:17:13,Sincelejo,Montería - Colombia,1323630315676598272,https://twitter.com/i/web/status/1323630315676598272
"Sr Alcalde @caordosgoitia el 13 y 17 de Noviembre juega la Seleccion Colombia @FCFSeleccionCol, Ni una sola moto debe estar en la calle, la burla y provocación de caravanas de Motociclistas en Halloween no debe volver pasar, espero no salga con TIBIEZAS. https://t.co/X3zF5Wr3Nd",2020-11-03 11:50:35,Sincelejo,montería ,1323593413493751809,https://twitter.com/i/web/status/1323593413493751809
Al menos 38 comparendos se impusieron en noche de Halloween por violar medidas https://t.co/MQzfvzzTJ3 vía @LaRazonCo #EnLaRazón,2020-11-03 11:28:57,Sincelejo,Montería - Colombia,1323587966955118592,https://twitter.com/i/web/status/1323587966955118592
la verdad es que sus fiestas de halloween con cule poco gente y sin tapabocas estuvieron bacanas,2020-11-03 10:00:54,Sincelejo,"Montería, Colombia",1323565811940892672,https://twitter.com/i/web/status/1323565811940892672
"Si así fue mi Halloween, no me imagino velitas, 24 y 31.",2020-11-03 05:43:08,Sincelejo,Colombia,1323500941400772610,https://twitter.com/i/web/status/1323500941400772610
"En Colombia,el gobierno debería definitivamente suspender la celebración del Halloween los 31de octubre porque tiene relación con el sacrificio y muertes de niños a través de ritos de brujos y satanistas",2020-11-03 03:31:42,Sincelejo,Sincelejo-Colombia,1323467863047479301,https://twitter.com/i/web/status/1323467863047479301
Hecho de menos Halloween: fue hace dos dias,2020-11-02 20:59:11,Sincelejo,Córdoba-Sevilla,1323369085271482371,https://twitter.com/i/web/status/1323369085271482371
La película va de un psicopata que se fuga en la víspera de Halloween. Oficialmente tercer día consecutivo viendo una película con la misma premisa,2020-11-02 20:49:36,Sincelejo,Córdoba-Sevilla,1323366671688572929,https://twitter.com/i/web/status/1323366671688572929
"Tras estar debatiendome entre dos pelis de miedo para ver creo que me decantaré por una comedia mala de halloween, no miento",2020-11-02 20:41:43,Sincelejo,Córdoba-Sevilla,1323364688558723078,https://twitter.com/i/web/status/1323364688558723078
"#halloween #2020 #mylittleprincess❤️ en Sincelejo, Sucre https://t.co/Xmg7fKQgPF",2020-11-02 19:28:07,Sincelejo,Sincelejo-colombia,1323346167258845187,https://twitter.com/i/web/status/1323346167258845187
Llevo dos días comiendo las gomitas que le dieron a mi hijo en Halloween😭😭😭🐷🐷🐷🐷,2020-11-03 22:34:27,Popayán,"Santander, Colombia",1323755445820030977,https://twitter.com/i/web/status/1323755445820030977
#PopayánInforma ll Policía Nacional entrega balance positivo durante la celebración de Halloween en Popayán y su área metropolitana. Durante el fin de semana no se registraron homicidios. https://t.co/FEUifd4rNs,2020-11-03 21:51:21,Popayán,"Popayán, Cauca, Colombia",1323744600746610688,https://twitter.com/i/web/status/1323744600746610688
En Halloween me puse en los zapatos de los cachones y jodaaa si pesan Jajajjajajajaajajaja https://t.co/tvq1gjUPFU,2020-11-03 01:46:38,Popayán,Colombia Santander,1323441424759742465,https://twitter.com/i/web/status/1323441424759742465
"Fiesta con más de 300 jóvenes, fue desactivada en la noche de Halloween, en el norte de Cali. Los organizadores de la misma serán multados, ya que los eventos sociales se prohibieron, con el objetivo de disminuir los contagios por covid.

https://t.co/bVKi5UolR1",2020-11-02 20:21:10,Popayán,"Santander de Quilichao, Cauca",1323359516273057794,https://twitter.com/i/web/status/1323359516273057794
"#ResumenJudicial | ⚠️ ¿Cómo ha sido el comportamiento de los santandereanos en #Halloween ?
--&gt;https://t.co/Xb0sJw2XNO https://t.co/oHH2fb0hPP",2020-11-02 15:30:00,Popayán,"Santander, Colombia",1323286242474315778,https://twitter.com/i/web/status/1323286242474315778
"#Insólito | Por motivos pasionales una menor de 14 años fue atacada con ácido en #Girón. La mujer que la agredió, de nacionalidad venezolana, fue capturada por la policía. 

https://t.co/Xb0sJw2XNO https://t.co/FlSjK3ihLi",2020-11-02 15:14:20,Popayán,"Santander, Colombia",1323282300382154759,https://twitter.com/i/web/status/1323282300382154759
¿Cómo ha sido el comportamiento de los santandereanos en Halloween? https://t.co/Nir1a8UypI,2020-11-02 15:05:19,Popayán,"Santander, Colombia",1323280029594361867,https://twitter.com/i/web/status/1323280029594361867
"#Bucaramanga | Un homicidio y cerca de 30 fiestas clandestinas intervenidas por la policía, en Halloween.
➡️Llama la atención una reunión en Piedecuesta, algunos asistentes, al notar la presencia de las autoridades, intentaron huir por los techos 
https://t.co/2QyssdVtRP https://t.co/FE6BGrjZD3",2020-11-02 14:44:48,Popayán,"Santander, Colombia",1323274866703949825,https://twitter.com/i/web/status/1323274866703949825
"El hombre al separarse de la agricultura y los conocimientos necesarios para una buena cosecha pierde el sentido natural de su existencia, por ende, pierde aquel conocimiento que de las sombras hace germinar su semilla interna. Feliz Halloween.",2020-11-02 00:34:20,Popayán,"Popayan, Colombia",1323060839587500032,https://twitter.com/i/web/status/1323060839587500032
@ingjairoyanez me imaguino el montón de comparendos que se hicieron ña noche de Halloween  en cucuta que no han presentado reportes,2020-11-01 23:06:29,Popayán,popayan Colombia,1323038731050328075,https://twitter.com/i/web/status/1323038731050328075
@PoliciaCucuta Que sanciones se presentaron el dia de Halloween en cucuta el reporte y los piques que tienen permiso,2020-11-01 23:04:22,Popayán,popayan Colombia,1323038201846652932,https://twitter.com/i/web/status/1323038201846652932
¿No alcanzaste a ver cómo se hacen los proyectores caseros de figuras de Halloween? Pues vuelve a repasar #MisManosTeEnseñan TV y su especial #HalloweenEnFamilia con actividades divertidas que puedes aprender en familia. Sintoniza @InstitucionalTV https://t.co/RMADJdbzgq,2020-11-01 21:00:01,Popayán,"Santander, Colombia",1323006905074229248,https://twitter.com/i/web/status/1323006905074229248
"#ResumenJudicial | Un grave accidente de tránsito y caos por caravanas de motociclistas fue el saldo negativo de la víspera del Halloween en el área metropolitana de #Bucaramanga.

https://t.co/2QyssdVtRP https://t.co/yFOpjPUYHn",2020-11-01 18:00:00,Popayán,"Santander, Colombia",1322961604422574091,https://twitter.com/i/web/status/1322961604422574091
"#Atentos | Tras una víspera caracterizada por el desorden y el vandalismo en #Ocaña, la policía reforzó los controles, en la celebración central de la fiesta del Halloween. 

https://t.co/2QyssdVtRP https://t.co/gysdwQq6w5",2020-11-01 16:40:00,Popayán,"Santander, Colombia",1322941470408691712,https://twitter.com/i/web/status/1322941470408691712
"Así se vivió la celebración de #Halloween en el área metropolitana. Familias que a pesar de la actual pandemia, querían ver a sus pequeños felices 🎊

https://t.co/2QyssdVtRP https://t.co/bQdp0HtlVj",2020-11-01 16:03:03,Popayán,"Santander, Colombia",1322932172089675779,https://twitter.com/i/web/status/1322932172089675779
¿Sabes preparar postres de #Halloween? 🎃👻 mira el video https://t.co/IjVqRCMWHR. 🍮,2020-11-01 07:55:19,Popayán,"Santander de Quilichao, Cauca",1322809429276921856,https://twitter.com/i/web/status/1322809429276921856
Revivamos las 5 películas clásicas de #Halloween 🎃 que han marcado el pasar de los años... https://t.co/x0p2I34puX 🎞🎞📽,2020-11-01 07:54:47,Popayán,"Santander de Quilichao, Cauca",1322809295784869893,https://twitter.com/i/web/status/1322809295784869893
"El maquillaje 💄 perfecto para #Halloween que te hará lucir súper sexy 
https://t.co/JfM2bRetg1 🦁🎃",2020-11-01 07:54:13,Popayán,"Santander de Quilichao, Cauca",1322809152771624960,https://twitter.com/i/web/status/1322809152771624960
Cinco países que celebran #Halloween 🎃 como no te lo imaginas 🇺🇸  🇲🇽 🇪🇸 🇨🇳 🇨🇴 https://t.co/EHpmCw30Nm,2020-11-01 07:53:31,Popayán,"Santander de Quilichao, Cauca",1322808975893630976,https://twitter.com/i/web/status/1322808975893630976
Te presentamos nuestro Sketch de #Halloween 🎃🎥📽  https://t.co/4nloaspi6k,2020-11-01 07:51:53,Popayán,"Santander de Quilichao, Cauca",1322808565451661312,https://twitter.com/i/web/status/1322808565451661312
Mi papá quitó la decoración de Halloween hoy y me preguntó que si quería sacar de una vez lo de navidad o miedo... 😂,2020-11-05 19:45:16,Tunja,Zipaquirá,1324437647247527943,https://twitter.com/i/web/status/1324437647247527943
"🎁🎈🎉 Un excelente #Halloween en #VilladeLeyva 🎁🎈🎉
   ¡Gracias por preferirnos!
❤ Pastelería Tropical de la Villa ❤ 
Pedidos: (8) 7321877- 3212791913
#Postres #TortasDecoradas #pastelesPerzonalizados #DesayunosSorpresa y mucho más. https://t.co/A7ONuMgsGx",2020-11-05 12:48:07,Tunja,"Villa de Leyva, Colombia",1324332668616671232,https://twitter.com/i/web/status/1324332668616671232
Halloween 2020 en Tunja Boyaca La Ciudad De Los Tesoros Escondidos https://t.co/kigHb35qt5,2020-11-04 15:57:32,Tunja,"Bogotá, D.C., Colombia",1324017947136851970,https://twitter.com/i/web/status/1324017947136851970
"En el Marco de la celebración de Halloween,  en el corregimiento de Morichal, se realizó entrega de la premiación del concurso virtual ""Un Monstruo llamado Covid"" donde los niños, niñas y adolescentes del corregimiento se sumaron activamente. https://t.co/tIUPMLYgbr",2020-11-04 13:56:00,Tunja,Yopal Casanare,1323987363454947330,https://twitter.com/i/web/status/1323987363454947330
Ya pasó halloween y yo sigo con mi disfraz de iluso hpta.,2020-11-04 00:35:45,Tunja,"Boyacá, Colombia",1323785973617098752,https://twitter.com/i/web/status/1323785973617098752
"Les presentamos la foto ganadora de la actividad ""Fiesta de máscaras""; con temática Fox, realizada por un estudiante de Ingeniería Mecatrónica. Felicitaciones.  #SomosUdB #Halloween https://t.co/BnXJIO85Ms",2020-11-04 00:30:13,Tunja,Tunja Boyacá Colombia,1323784580969758725,https://twitter.com/i/web/status/1323784580969758725
"Queriditos y Queriditas les dejo mi versión de la muerte a caballo, hecha en Yopal. 

Inspirada en las fotos de @jailyneojeda

#halloween #llano #llanera #diadelosmuertos #caballos #horse #atardecer #bodypaint #catrinamakeup #catrina  #huesos #arte #zafiro #Casanare https://t.co/tdT4alJxsX",2020-11-03 23:37:37,Tunja,"Yopal, Colombia",1323771342848753665,https://twitter.com/i/web/status/1323771342848753665
Germinó la calabaza del Halloween. https://t.co/IkbcL01gJ3,2020-11-03 20:13:30,Tunja,El patio,1323719974322667523,https://twitter.com/i/web/status/1323719974322667523
#Casanare Halloween dejó 500 llamados de atención y varios sancionados https://t.co/cDUbtPbaiK @LlanoTuiteros @PoliciaCasanare,2020-11-03 13:48:17,Tunja,Yopal - Casanare,1323623032166981633,https://twitter.com/i/web/status/1323623032166981633
"Hubo 500 llamados de atención a padres de familia
https://t.co/5yHlTmywdL",2020-11-03 12:53:02,Tunja,"Yopal, Casanare",1323609128854556672,https://twitter.com/i/web/status/1323609128854556672
"Las motociclistas siguen liderando los accidentes en esta región
https://t.co/JNj2ZxVoYO",2020-11-03 12:50:00,Tunja,"Yopal, Casanare",1323608365931634688,https://twitter.com/i/web/status/1323608365931634688
"#Atención| Un homicidio en #Sogamoso, tres decesos por accidentes de tránsito, hacen parte del informe que el CR. Germán Jaramillo, Cmte. @PoliciaBoyaca, entregó frente al orden público del fin de semana de Halloween y Día de Todos los Santos. @InviasOficial @GobBoyaca @ledoleon https://t.co/nS8tpOBcpo",2020-11-03 11:20:35,Tunja,"Boyacá, Colombia",1323585863822069760,https://twitter.com/i/web/status/1323585863822069760
"@AmericadeCali @Corpereira La gracia era que para conmemorar halloween pusieran a Pérez de titular, para que los hinchas sintieramos el verdadero terror 👻",2020-11-03 00:20:04,Tunja,"Tunja, Colombia",1323419640119382016,https://twitter.com/i/web/status/1323419640119382016
"#Atentos👉 Durante el puente festivo de Halloween y Todos los Santos se han registrado 12 accidentes de tránsito en la doble calzada #Sogamoso - #Tunja, según indicó la @PoliciaMTunja.

@numeral767 @InviasOficial @GobBoyaca @Region1Policia @NuestroITBOY @TransitoPolicia https://t.co/EAzfnrOMCz",2020-11-02 23:00:51,Tunja,"Boyacá, Colombia",1323399704806363140,https://twitter.com/i/web/status/1323399704806363140
"Halloween, hace mucho no veía una peli de 'terror'",2020-11-02 22:57:49,Tunja,Tunja Colombia,1323398941434662915,https://twitter.com/i/web/status/1323398941434662915
Lo siento con ustedes amis pero el mejor fin de semana de Halloween lo tuve yo🧡🧡🧡🧡🧡😻😻.,2020-11-02 18:46:25,Tunja,"Tunja, Colombia",1323335675115118596,https://twitter.com/i/web/status/1323335675115118596
"Quería salir y celebrar Halloween pero disfrute hacer mis tres atuendos #mistressmara #amamara 
#hechiceramaldita #HalloweenEnCasa https://t.co/x50sg42GAj",2020-11-02 11:29:35,Tunja,"Boyacá, Colombia",1323225740486344704,https://twitter.com/i/web/status/1323225740486344704
Disfrute mi Halloween en casa #hechiceramaldira #Halloween https://t.co/OyltlVR7Z5,2020-11-02 11:27:45,Tunja,"Boyacá, Colombia",1323225279096041472,https://twitter.com/i/web/status/1323225279096041472
"Saquear por Halloween, the Hombre del Saco returns.",2020-11-02 11:20:16,Tunja,Lusitania,1323223396298182656,https://twitter.com/i/web/status/1323223396298182656
Y si hacemos palomitas y vemos pelis de Halloween?,2020-11-02 05:12:51,Tunja,"Yopal, Colombia",1323130932912660480,https://twitter.com/i/web/status/1323130932912660480
"No querían salir disfrazados a  enrumbarse el 31 porque era Halloween 🎃? ... Bueno entonces no se quejen de que ahora están con gripita , tos, fiebre , dolor de garganta .... mejor dicho ! Usted lo que tiene es COVID 

De nada ...",2020-11-06 23:17:21,Ríohacha,"Santa Marta, Colombia",1324853407325323265,https://twitter.com/i/web/status/1324853407325323265
Cuando haces la fila para pagar el cover a 10k  pero ese día por ser halloween lo subieron a 25k. https://t.co/Xn5cy4FuS3,2020-11-04 02:49:58,Ríohacha,Santa Marta ,1323819752075177987,https://twitter.com/i/web/status/1323819752075177987
Halloween en Cali: 1.500 comparendos y 36 establecimientos cerrados #FiestaStereo7 https://t.co/p8IS3TA9u3,2020-11-03 22:39:41,Ríohacha,"Barrancas, La Guajira",1323756763942969344,https://twitter.com/i/web/status/1323756763942969344
Ya pasó halloween y yo sigo disfrazado del amor de tu vida.,2020-11-03 17:52:15,Ríohacha,"Santa Marta, Colombia",1323684427852120066,https://twitter.com/i/web/status/1323684427852120066
Más de 25 mil personas ingresaron a playas de Santa Marta durante festivo de Halloween https://t.co/7B8YRdkK0j,2020-11-03 13:56:36,Ríohacha,"Santa Marta, Colombia",1323625126894751756,https://twitter.com/i/web/status/1323625126894751756
Se acabo Halloween pero yo sigo disfrazado de lo mejor que te podría pasar.,2020-11-03 02:09:40,Ríohacha,"Santa Marta, Colombia",1323447219794681859,https://twitter.com/i/web/status/1323447219794681859
"Dios, cuantas fiestas clandestinas por halloween",2020-11-03 00:20:18,Ríohacha,"Santa Marta, Colombia",1323419697568714753,https://twitter.com/i/web/status/1323419697568714753
"La Alcaldía Distrital, a través de la Secretaría de Salud inspeccionó el cumplimiento de protocolos de bioseguridad durante la noche de Halloween.

👇
https://t.co/dbffQ3TNGA https://t.co/Zp2SxQtbgi",2020-11-02 22:06:47,Ríohacha,"Santa Marta, Colombia",1323386095237799937,https://twitter.com/i/web/status/1323386095237799937
"@Fortnite_ES ya está bueno de tanto fantasma, ya halloween pasó. Esos fantasmas se ponen cansones 😤",2020-11-02 19:58:30,Ríohacha,Santa Marta-Colombia,1323353813068222465,https://twitter.com/i/web/status/1323353813068222465
Mi mamá ya puso el árbol en Halloween 🤣 https://t.co/bHdLieD9Lg,2020-11-02 15:34:15,Ríohacha,Santa Marta - Colombia,1323287310675357696,https://twitter.com/i/web/status/1323287310675357696
"Alcaldía inspeccionó el cumplimiento de protocolos de bioseguridad durante la noche de Halloween. 

Más detalles aquí 👇🏻
https://t.co/I5PtrjSuvg https://t.co/CnlBOvmUj4",2020-11-02 15:14:15,Ríohacha,"Santa Marta, Colombia",1323282279398051848,https://twitter.com/i/web/status/1323282279398051848
"Ya se acabó Halloween, ya te puedes quitar el disfraz de triple hijueputa.",2020-11-02 11:35:42,Ríohacha,"Santa Marta, Colombia.",1323227280680849408,https://twitter.com/i/web/status/1323227280680849408
Menos Halloween y más Lemuria https://t.co/o4NRnMLs5Q,2020-11-02 08:58:04,Ríohacha,"Santa Marta , Colombia",1323187610651602953,https://twitter.com/i/web/status/1323187610651602953
Que Halloween tan hp ni sombrita me aplique,2020-11-02 03:28:31,Ríohacha,"Santa Marta, Colombia",1323104674623430659,https://twitter.com/i/web/status/1323104674623430659
Cuarenta parrandas intervenidas durante la noche de Halloween en Riohacha. https://t.co/xizc8CNKUh https://t.co/7gJkqC8CSV,2020-11-02 00:36:00,Ríohacha,"Riohacha, La Guajira",1323061259533770754,https://twitter.com/i/web/status/1323061259533770754
¿No alcanzaste a ver cómo se hacen los proyectores caseros de figuras de Halloween? Pues vuelve a repasar #MisManosTeEnseñan TV y su especial #HalloweenEnFamilia con actividades divertidas que puedes aprender en familia. Sintoniza @InstitucionalTV https://t.co/to5XfvUx9g,2020-11-02 00:33:37,Ríohacha,"Santa Marta, Colombia",1323060658905251840,https://twitter.com/i/web/status/1323060658905251840
"El Covid-19 sigue siendo una amenaza para nuestra salud. Si vas a celebrar Halloween, que sea en casa y solo con quienes vivan contigo. No asistas ni organices reuniones sociales que pongan en riesgo tu salud.  ¡Sé un héroe del autocuidado! #SiNosCuidamosLoLogramos https://t.co/aUNHCBRufE",2020-11-01 23:19:55,Ríohacha,"Santa Marta, Colombia",1323042111810342927,https://twitter.com/i/web/status/1323042111810342927
"#HDMnoticias┃ Intervienen dos fiestas clandestinas en la noche de Halloween
🌐🔍https://t.co/APMNkS333g https://t.co/FkehCNrZOg",2020-11-01 21:18:00,Ríohacha,"Santa Marta, Colombia",1323011431898513408,https://twitter.com/i/web/status/1323011431898513408
El disfraz perfecto para Halloween no exis.... https://t.co/Y3TQQkCon6,2020-11-01 21:13:09,Ríohacha,"Santa Marta, Colombia",1323010212723380226,https://twitter.com/i/web/status/1323010212723380226
28 personas prefirieron fiesta de Halloween que temerle al Covid-19 @SeguridadSMR @PoliciaStaMarta @VirnaJohnson https://t.co/NpruKc1BM5,2020-11-01 21:04:36,Ríohacha,"Santa Marta, Colombia",1323008060311429124,https://twitter.com/i/web/status/1323008060311429124
